"as","rwa","year","yearnum","season","seasonnum","time","timenr","stratum","eff","temp","hist","neighb","soil","catch","effort","cpue"
1922,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0336134453781513,0.0132100396301189,"sand",0,108,0
1923,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.00495049504950495,0.00869565217391304,"built-up",0,27,0
1924,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0257510729613734,0.00846023688663283,"loam",0,17.5,0
1925,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0,"clay",0,11.5,0
1926,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0489130434782609,0.0044543429844098,"clay",0,104,0
1927,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0666666666666667,0,"water",2,74,0.027027027027027
1928,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.171270718232044,0.0112359550561798,"loam",0,87,0
1931,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0,"sand",0,8,0
1932,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0144230769230769,0.0125944584382872,"sand",0,74,0
1933,"HH Hollands Noorderkwartier","2014",2014,"winter",1,-0.534508940466797,5,"medium","decrease","year-round",0.0813253012048193,0,"loam",5,194,0.0257731958762887
1934,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0629370629370629,0.0100806451612903,"clay",0,87,0
1935,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0,"clay",0,141,0
1936,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0306122448979592,0.00425531914893617,"peat",0,110,0
1937,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.00394866732477789,"water",0,8,0
1942,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.021978021978022,0.0125628140703518,"built-up",0,18,0
1943,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0504009163802978,0.00878734622144113,"water",0,42,0
1944,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.0101522842639594,"peat",0,63,0
1945,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.00148920327624721,"clay",0,0,0
1946,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.00252844500632111,"peat",0,119.5,0
1947,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0,"water",0,12,0
1952,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.016260162601626,"built-up",0,41,0
1953,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0,"peat",0,39,0
1954,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.00169491525423729,"peat",0,53,0
1955,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0,"clay",1,35,0.0285714285714286
1956,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.00238379022646007,"clay",0,63,0
1957,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0,"water",0,26.5,0
2011,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0620689655172414,0,"loam",0,16,0
2012,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0166666666666667,0,"water",0,43,0
2016,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.114285714285714,"water",0,3,0
2017,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.271028037383178,0.120879120879121,"loam",2,28,0.0714285714285714
2018,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.429906542056075,0.11901983663944,"loam",0,3,0
2021,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0,"water",0,25,0
2026,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0689655172413793,0.224852071005917,"water",0,0,0
2027,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.467213114754098,0.217973231357553,"loam",1,9,0.111111111111111
2028,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.43030303030303,0.217085427135678,"loam",5,28,0.178571428571429
2036,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0731707317073171,0.386329866270431,"water",5,32,0.15625
2037,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.092485549132948,0.283261802575107,"water",30,97,0.309278350515464
2038,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.30952380952381,0.225092250922509,"water",15,70.5,0.212765957446809
2044,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.137931034482759,0.454545454545455,"water",0,29,0
2045,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.21195652173913,0.39232781168265,"built-up",126,292.5,0.430769230769231
2046,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.231788079470199,0.350203606748109,"loam",78,180.5,0.43213296398892
2047,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0604026845637584,0.244461420932009,"clay",25,94,0.265957446808511
2048,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.127659574468085,0.23605497170574,"clay",3,52,0.0576923076923077
2053,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.545945945945946,"water",1,1,1
2054,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0373134328358209,0.419444444444444,"built-up",33,55,0.6
2055,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.114893617021277,0.403454657618754,"built-up",100,223.5,0.447427293064877
2056,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.368992248062016,"clay",9,53.5,0.168224299065421
2057,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.103896103896104,0.285971223021583,"clay",6,67,0.0895522388059701
2058,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.212962962962963,0.258855585831063,"clay",14,102,0.137254901960784
2111,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.191489361702128,0.130232558139535,"loam",3,39,0.0769230769230769
2112,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.12,0.0927617709065355,"loam",9,60,0.15
2113,"Waterschap Zuiderzeeland","2014",2014,"winter",1,-0.534508940466797,5,"medium","increase","season",0.0982318271119843,0.139590854392298,"loam",1,136.5,0.00732600732600733
2114,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.492307692307692,0.180476491671938,"peat",36,136.5,0.263736263736264
2115,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.414614773629865,0.198210231067183,"peat",28,182.5,0.153424657534247
2116,"Reest en Wieden","2014",2014,"winter",1,-0.534508940466797,5,"high","increase","year-round",0.441135411819451,0.207845836200964,"peat",26,445.25,0.0583941605839416
2117,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.210729821169647,0.12751923781605,"sand",4,161.5,0.0247678018575851
2118,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.202643171806167,0.118840579710145,"sand",8,110.5,0.0723981900452489
2121,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.240963855421687,0.26657263751763,"loam",18,125,0.144
2122,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0597014925373134,0.336158192090395,"loam",0,64,0
2123,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0106951871657754,0.43921568627451,"loam",3,18.5,0.162162162162162
2124,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.264052287581699,0.516898608349901,"water",14,176,0.0795454545454545
2125,"Waterschap Groot Salland","2014",2014,"winter",1,-0.534508940466797,5,"high","decrease","year-round",0.474697077690663,0.391117279666898,"peat",91,203.25,0.447724477244772
2126,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.528563185227928,0.320112649612767,"peat",125,491.25,0.254452926208651
2127,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0810810810810811,0.16417219564882,"sand",2,79,0.0253164556962025
2128,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.148387096774194,0.159338267305181,"sand",5,29,0.172413793103448
2131,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.280130293159609,0.297139141742523,"water",39,126,0.30952380952381
2132,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.450155763239875,0.544355946168635,"water",118,318.5,0.370486656200942
2133,"Waterschap Groot Salland","2014",2014,"winter",1,-0.534508940466797,5,"high","control","year-round",0.300220750551876,0.726999521890581,"clay",166,238.5,0.69601677148847
2134,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.381770145310436,0.970109445415249,"peat",664,1165,0.569957081545064
2135,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.610911987256073,0.68574596355069,"peat",441,685.75,0.643091505650747
2136,"Waterschap Groot Salland","2014",2014,"winter",1,-0.534508940466797,5,"high","decrease","season",0.386013986013986,0.515172900494001,"peat",75,320.25,0.234192037470726
2137,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.398009950248756,0.239721824503989,"sand",15,53,0.283018867924528
2138,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.418079096045198,0.20911528150134,"sand",8,9.5,0.842105263157895
2141,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.09375,0.32436815785917,"loam",1,11,0.0909090909090909
2142,"Waterschap Groot Salland","2014",2014,"winter",1,-0.534508940466797,5,"high","increase","season",0.636859323882225,0.578243164630599,"sand",297,869,0.341772151898734
2143,"Waterschap Groot Salland","2014",2014,"winter",1,-0.534508940466797,5,"high","control","year-round",0.6415770609319,0.625152341709709,"peat",467,368.5,1.26729986431479
2144,"Waterschap Groot Salland","2014",2014,"winter",1,-0.534508940466797,5,"high","decrease","year-round",0.741846503326302,0.654421768707483,"peat",1098,680.75,1.61292691883952
2145,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.578096947935368,0.700896495517522,"peat",357,347,1.02881844380403
2146,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.333825701624815,0.582046883933676,"sand",50,224.25,0.222965440356745
2147,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.21830985915493,0.264194669756663,"sand",14,42,0.333333333333333
2148,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0379746835443038,0.302,"sand",14,27,0.518518518518518
2151,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.326016884113584,"loam",16,51,0.313725490196078
2152,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.429268292682927,0.47372810675563,"peat",98,260.75,0.375838926174497
2153,"Waterschap Groot Salland","2014",2014,"winter",1,-0.534508940466797,5,"high","increase","year-round",0.616457461645746,0.730699885264711,"loam",89,344.75,0.258158085569253
2154,"Waterschap Groot Salland","2014",2014,"winter",1,-0.534508940466797,5,"high","control","year-round",0.504347826086956,0.996934685215751,"peat",163,430.5,0.37862950058072
2155,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.411764705882353,0.892524540649383,"built-up",58,95,0.610526315789474
2156,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.254364089775561,0.550249465431219,"sand",31,79.5,0.389937106918239
2157,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.239202657807309,0.32722143864598,"sand",27,126.5,0.213438735177866
2158,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.183098591549296,0.292545710267229,"sand",8,23,0.347826086956522
2211,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.353293413173653,0.148666846215998,"sand",42,231,0.181818181818182
2212,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.147058823529412,0.175423728813559,"sand",5,119.5,0.0418410041841004
2213,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.273109243697479,0.143463170073274,"sand",21,187,0.112299465240642
2214,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.442822384428224,0.203672787979967,"sand",1,27.5,0.0363636363636364
2215,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.47588424437299,0.335177865612648,"sand",20,42.5,0.470588235294118
2216,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.203921568627451,0.491362763915547,"sand",3,17,0.176470588235294
2217,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.316151202749141,0.321243523316062,"sand",7,25,0.28
2218,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.250883392226148,0.147482014388489,"peat",4,69,0.0579710144927536
2221,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.414746543778802,0.177484787018256,"sand",67,357.5,0.187412587412587
2222,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.372448979591837,0.155984555984556,"sand",45,202.5,0.222222222222222
2223,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.510204081632653,0.126898047722343,"sand",3,45.5,0.0659340659340659
2224,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.232142857142857,0.181949458483755,"sand",6,60.5,0.0991735537190083
2225,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.77115987460815,0.385342789598109,"sand",45,105,0.428571428571429
2226,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,1.01020408163265,0.495081967213115,"sand",45,45,1
2227,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.18348623853211,0.606382978723404,"peat",0,2,0
2228,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.19205298013245,0.0976744186046512,"peat",1,16,0.0625
2231,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.305194805194805,0.21124150710315,"sand",37,146.5,0.252559726962457
2232,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.428571428571429,0.1727078891258,"sand",25,137.5,0.181818181818182
2233,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.237113402061856,0.130288784419073,"sand",2,70.5,0.0283687943262411
2234,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.419354838709677,0.14643188137164,"sand",12,117,0.102564102564103
2235,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.770700636942675,0.380202474690664,"sand",22,97.5,0.225641025641026
2236,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,1.46666666666667,0.436697247706422,"sand",54,16,3.375
2241,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.303571428571429,0.292534281361097,"sand",2,12,0.166666666666667
2242,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.231884057971014,0.185667752442997,"sand",5,34.5,0.144927536231884
2243,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.208955223880597,0.0927920463960232,"sand",1,69,0.0144927536231884
2244,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.261904761904762,0.0829315332690453,"sand",0,78,0
2245,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.545454545454545,0.249536751080914,"sand",0,13.5,0
2246,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.554954954954955,"sand",7,9.5,0.736842105263158
2251,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.112244897959184,0.243146603098927,"sand",40,87.5,0.457142857142857
2252,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.208955223880597,0.162310866574966,"sand",7,26.75,0.261682242990654
2253,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.293948126801153,0.0799500312304809,"sand",0,64.25,0
2254,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.478632478632479,0.0787623066104079,"sand",5,75,0.0666666666666667
2255,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.483221476510067,0.147257700976709,"sand",1,11.75,0.0851063829787234
2311,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.246666666666667,0.123006833712984,"peat",3,65,0.0461538461538462
2312,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.127272727272727,0.134408602150538,"peat",2,28,0.0714285714285714
2321,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.392,0.0681818181818182,"peat",7,54,0.12962962962963
2322,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.386473429951691,0.0816326530612245,"peat",5,42,0.119047619047619
2418,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.0731707317073171,"sand",0,6,0
2428,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.0661764705882353,"sand",0,4,0
2438,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.184466019417476,"sand",0,0,0
2448,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.267260579064588,"sand",0,4,0
2457,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0288461538461538,0.326129666011788,"sand",0,14,0
2458,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0146998775010208,0.529123571039739,"sand",33,149.5,0.220735785953177
2511,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.125,0.0302648171500631,"built-up",8,43,0.186046511627907
2512,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0300751879699248,0.037344398340249,"clay",0,108,0
2513,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.01171875,0.0296784830997527,"peat",0,242,0
2514,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.0122605363984674,"built-up",0,54,0
2515,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.00224971878515186,"peat",0,115,0
2516,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.00173460537727667,"peat",0,61.5,0
2517,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0,"water",0,50,0
2518,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.265957446808511,0.141843971631206,"water",0,13,0
2521,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.142538975501114,0.0598802395209581,"sand",1,76,0.0131578947368421
2522,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0463231036479444,0.0643753409710856,"clay",11,161.5,0.0681114551083591
2523,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0.0686015831134565,0.0601180891035964,"built-up",7,120.5,0.0580912863070539
2524,NA,"2014",2014,"winter",1,-0.534508940466797,5,NA,"no experiment",NA,0,0.0560492139439508,"built-up",0,29.5,0
